"Date","Price","Open","High","Low","Vol.","Change %"
"06/25/2021","107.00","106.31","107.47","106.31","317.05K","0.00%"
"06/24/2021","107.00","106.50","107.20","106.10","801.43K","0.46%"
"06/23/2021","106.51","106.03","107.00","106.02","442.87K","0.47%"
"06/22/2021","106.01","106.00","106.60","105.95","320.96K","-0.01%"
"06/21/2021","106.02","106.52","106.89","106.00","575.72K","-0.85%"
"06/18/2021","106.93","106.10","107.15","106.01","1.05M","0.87%"
"06/17/2021","106.01","106.61","106.62","106.00","930.37K","-0.89%"
"06/16/2021","106.96","106.16","107.10","106.15","1.10M","0.53%"
"06/15/2021","106.40","105.20","106.50","105.17","941.16K","0.69%"
"06/14/2021","105.67","107.74","107.74","105.00","1.92M","-1.08%"
"06/11/2021","106.82","105.95","107.45","105.68","361.12K","0.88%"
"06/10/2021","105.89","105.00","106.15","104.60","714.61K","-2.13%"
"06/09/2021","108.20","107.85","108.60","107.81","466.58K","0.19%"
"06/08/2021","108.00","107.95","108.25","107.46","304.58K","0.01%"
"06/07/2021","107.99","107.75","108.30","107.40","722.46K","0.46%"
"06/04/2021","107.50","107.65","107.90","107.20","368.43K","0.02%"
"06/03/2021","107.48","108.29","108.29","107.00","617.99K","-0.47%"
"06/02/2021","107.99","107.71","108.80","107.71","403.88K","-0.01%"
"06/01/2021","108.00","107.55","108.30","107.39","464.46K","0.57%"
"05/31/2021","107.39","108.25","108.85","106.51","1.02M","-0.56%"
"05/28/2021","107.99","106.50","108.00","106.50","363.98K","1.40%"
"05/27/2021","106.50","107.30","108.45","105.50","979.22K","-1.07%"
"05/26/2021","107.65","108.60","109.00","107.26","819.47K","-1.33%"
"05/25/2021","109.10","109.00","109.10","108.50","269.85K","-0.12%"
"05/24/2021","109.23","109.40","109.40","108.50","397.08K","0.52%"
"05/21/2021","108.66","108.80","109.00","108.50","70.39K","0.06%"
"05/20/2021","108.60","108.36","109.00","108.35","101.23K","0.00%"
"05/19/2021","108.60","109.50","109.50","108.55","404.57K","-0.81%"
"05/18/2021","109.49","108.99","109.50","108.90","390.22K","0.22%"
