"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2026","237.02","238.29","240.75","236.20","3.86M","-1.36%"
"01/09/2026","240.29","242.70","244.00","238.50","7.82M","-0.74%"
"01/08/2026","242.07","249.00","249.40","241.00","10.77M","-1.82%"
"01/07/2026","246.55","240.80","250.48","240.80","16.96M","2.59%"
"01/06/2026","240.32","243.96","243.97","236.76","18.84M","-1.15%"
"01/05/2026","243.12","244.40","252.50","240.01","12.95M","-0.35%"
"01/02/2026","243.97","236.70","248.50","235.79","13.64M","3.06%"
"01/01/2026","236.73","235.55","239.70","235.10","7.24M","0.50%"
"12/31/2025","235.55","235.48","238.87","233.15","9.14M","0.34%"
"12/30/2025","234.76","230.79","235.62","229.61","9.81M","2.19%"
"12/29/2025","229.73","228.90","230.55","225.75","9.69M","1.04%"
"12/26/2025","227.36","221.02","228.40","220.50","9.53M","2.87%"
"12/24/2025","221.02","218.70","222.00","217.60","4.27M","1.77%"
"12/23/2025","217.17","219.05","219.49","215.70","3.10M","-0.59%"
"12/22/2025","218.46","219.51","220.80","217.72","2.31M","-0.40%"
"12/19/2025","219.33","221.50","224.00","218.01","5.99M","-0.67%"
"12/18/2025","220.81","222.00","222.75","219.25","4.70M","-0.27%"
"12/17/2025","221.40","224.99","225.75","220.90","6.26M","-1.23%"
"12/16/2025","224.15","231.00","232.10","223.41","7.15M","-2.11%"
"12/15/2025","228.98","224.01","230.79","224.01","18.84M","3.95%"
"12/12/2025","220.27","219.45","222.00","215.67","10.13M","1.49%"
"12/11/2025","217.04","220.00","220.00","215.81","7.20M","0.77%"
"12/10/2025","215.39","218.88","219.49","214.70","4.68M","-1.53%"
"12/09/2025","218.73","221.50","222.00","217.80","6.84M","-0.32%"
"12/08/2025","219.43","220.00","223.00","219.00","11.86M","0.96%"
"12/05/2025","217.34","213.48","218.90","211.00","19.15M","3.19%"
"12/04/2025","210.63","208.11","211.99","206.57","4.98M","0.71%"
"12/03/2025","209.14","209.00","209.99","206.00","8.11M","0.43%"
"12/02/2025","208.24","213.51","213.51","207.76","11.03M","-2.31%"
"12/01/2025","213.17","212.00","215.50","208.05","18.63M","1.26%"
"11/28/2025","210.52","207.30","212.40","206.51","17.03M","2.48%"
"11/27/2025","205.42","199.85","207.00","199.02","12.24M","3.47%"
"11/26/2025","198.54","196.97","200.50","193.50","7.59M","0.72%"
"11/25/2025","197.12","200.00","200.24","196.50","3.00M","-1.05%"
"11/24/2025","199.21","200.21","202.95","198.58","4.94M","-1.16%"
"11/21/2025","201.54","202.99","205.25","200.40","6.93M","-1.48%"
"11/20/2025","204.57","203.99","206.40","202.10","17.86M","1.77%"
"11/19/2025","201.02","194.25","203.45","192.00","21.54M","3.95%"
"11/18/2025","193.39","194.55","195.75","192.70","3.70M","-0.62%"
"11/17/2025","194.60","195.00","198.30","193.40","10.65M","0.80%"
"11/14/2025","193.05","189.30","196.25","188.94","16.06M","2.18%"
"11/13/2025","188.94","188.50","189.95","186.88","3.83M","1.24%"
"11/12/2025","186.62","184.99","191.45","184.54","10.40M","1.61%"
"11/11/2025","183.66","190.48","190.50","183.00","7.40M","-3.13%"
"11/10/2025","189.59","187.00","190.88","185.15","5.78M","1.83%"
"11/07/2025","186.19","183.55","187.25","183.04","2.83M","1.65%"
"11/06/2025","183.16","185.74","186.00","182.24","2.61M","-0.75%"
"11/05/2025","184.54","187.67","189.00","183.00","3.77M","-0.25%"
"11/04/2025","185.01","187.24","187.24","182.81","4.27M","-1.19%"
"11/03/2025","187.24","189.00","191.00","186.90","5.43M","-0.20%"
"10/31/2025","187.61","184.51","189.00","184.51","6.49M","2.56%"
"10/30/2025","182.92","187.03","187.70","181.50","5.00M","-1.69%"
"10/29/2025","186.07","186.98","189.49","184.10","7.18M","-0.43%"
"10/28/2025","186.88","191.45","193.00","186.00","4.15M","-2.25%"
"10/27/2025","191.18","194.95","195.50","190.66","4.78M","-2.00%"
"10/24/2025","195.09","195.05","198.60","193.65","9.53M","0.32%"
"10/23/2025","194.47","196.00","199.89","193.55","10.90M","-0.13%"
"10/22/2025","194.73","188.68","198.98","187.00","19.30M","3.21%"
"10/21/2025","188.68","187.40","191.20","186.02","9.71M","1.74%"
"10/20/2025","185.46","183.05","187.00","182.60","5.67M","1.73%"
"10/17/2025","182.30","184.91","185.60","181.80","4.78M","-2.05%"
"10/16/2025","186.12","185.25","188.10","183.60","6.74M","0.80%"
"10/15/2025","184.65","190.00","192.88","183.70","13.52M","-1.99%"
"10/14/2025","188.39","183.48","189.50","182.70","11.75M","4.55%"
"10/13/2025","180.19","187.00","187.45","178.90","17.45M","-5.11%"
"10/10/2025","189.89","193.12","193.50","189.00","6.25M","-2.02%"
"10/09/2025","193.80","196.00","199.00","192.90","4.74M","-0.94%"
"10/08/2025","195.64","197.43","201.75","195.00","6.93M","-0.91%"
"10/07/2025","197.43","203.10","203.47","196.56","7.94M","-2.61%"
"10/06/2025","202.72","201.90","203.35","197.03","5.94M","0.15%"
"10/03/2025","202.41","203.90","206.00","202.00","3.97M","-0.51%"
"10/02/2025","203.44","205.00","206.48","202.40","5.63M","-0.61%"
"10/01/2025","204.69","208.00","209.99","203.01","6.83M","-1.39%"
"09/30/2025","207.58","208.17","211.75","206.75","9.12M","-0.28%"
"09/29/2025","208.17","209.70","209.88","206.12","6.83M","-0.31%"
"09/26/2025","208.82","205.00","212.35","202.51","17.78M","2.71%"
"09/25/2025","203.31","202.92","206.00","200.01","19.06M","1.39%"
"09/24/2025","200.52","195.41","205.30","194.20","38.58M","4.33%"
"09/23/2025","192.19","193.51","199.45","191.25","20.93M","-0.29%"
"09/22/2025","192.75","191.00","193.90","189.50","11.69M","0.87%"
"09/19/2025","191.09","192.49","197.80","189.72","19.52M","-0.34%"
"09/18/2025","191.74","193.49","193.49","190.00","7.60M","1.22%"
"09/17/2025","189.42","193.26","193.90","188.76","8.46M","-1.34%"
"09/16/2025","192.00","190.50","192.74","189.60","5.34M","1.08%"
"09/15/2025","189.95","189.35","191.99","188.00","3.54M","0.34%"
"09/12/2025","189.31","192.01","192.50","188.00","5.89M","-0.97%"
"09/11/2025","191.16","197.00","197.99","190.52","8.64M","-2.50%"
"09/10/2025","196.06","191.53","199.80","191.50","27.65M","1.81%"
"09/09/2025","192.58","192.45","193.99","188.60","14.85M","1.09%"
"09/08/2025","190.51","189.89","191.51","187.90","12.94M","2.02%"
"09/05/2025","186.74","181.25","189.40","181.25","18.21M","3.23%"
"09/04/2025","180.89","181.00","182.99","180.23","5.57M","0.01%"
"09/03/2025","180.88","179.00","183.50","178.00","11.06M","1.30%"
"09/02/2025","178.56","180.50","181.00","178.25","4.55M","-0.31%"
"09/01/2025","179.12","177.51","179.88","175.90","6.55M","1.02%"
"08/29/2025","177.31","178.49","181.98","176.50","8.17M","-0.13%"
"08/28/2025","177.54","177.15","178.52","176.12","2.45M","0.49%"
"08/27/2025","176.67","179.00","179.00","175.80","4.24M","-1.11%"
"08/26/2025","178.66","180.00","180.45","178.49","2.94M","0.08%"
"08/25/2025","178.52","180.50","181.00","178.12","2.52M","-0.95%"
"08/22/2025","180.24","181.20","183.10","179.50","7.57M","0.06%"
"08/21/2025","180.13","181.01","183.85","176.01","12.26M","-0.37%"
"08/20/2025","180.79","180.84","183.28","179.90","4.56M","-0.03%"
"08/19/2025","180.84","183.88","183.99","180.11","5.60M","-1.45%"
"08/18/2025","183.50","179.44","184.09","177.61","8.17M","2.26%"
"08/15/2025","179.44","182.99","184.40","178.10","5.16M","-2.13%"
"08/13/2025","183.34","186.99","186.99","182.10","14.26M","-2.11%"
"08/12/2025","187.30","190.25","190.90","185.50","16.54M","-1.37%"
"08/11/2025","189.90","188.00","190.87","185.05","14.49M","0.89%"
"08/08/2025","188.23","190.90","193.49","186.51","21.97M","-0.80%"
"08/07/2025","189.74","181.40","191.78","180.30","33.12M","5.22%"
"08/06/2025","180.33","178.75","181.64","176.60","9.33M","1.49%"
"08/05/2025","177.69","179.02","179.95","176.50","8.10M","-1.27%"
"08/04/2025","179.97","185.00","186.30","179.00","15.44M","-1.00%"
"08/01/2025","181.78","170.97","186.79","168.00","43.04M","7.05%"
"07/31/2025","169.81","170.00","173.50","168.11","21.09M","2.64%"
"07/30/2025","165.44","166.00","166.70","164.50","1.89M","-0.22%"
"07/29/2025","165.80","168.49","168.90","165.25","1.82M","-1.47%"
"07/28/2025","168.28","170.00","170.51","167.55","4.61M","0.58%"
"07/25/2025","167.31","166.03","168.18","165.21","3.08M","0.57%"
"07/24/2025","166.37","168.30","170.90","165.80","3.92M","-1.06%"
"07/23/2025","168.15","168.50","172.26","167.50","6.60M","0.27%"
"07/22/2025","167.70","163.50","169.99","163.50","11.24M","2.82%"
"07/21/2025","163.10","163.01","164.50","161.13","2.76M","0.03%"
"07/18/2025","163.05","164.51","165.55","162.65","2.85M","-0.56%"
"07/17/2025","163.96","164.44","167.24","162.75","9.10M","0.30%"
"07/16/2025","163.47","165.40","166.30","162.45","4.37M","-1.21%"
"07/15/2025","165.47","168.76","169.81","165.00","4.01M","-1.95%"
"07/14/2025","168.76","170.15","170.75","168.15","2.44M","-0.69%"
"07/11/2025","169.94","169.99","171.50","169.60","3.02M","-0.01%"
"07/10/2025","169.95","170.92","171.60","169.10","2.25M","-0.57%"
"07/09/2025","170.92","172.67","173.60","170.00","2.99M","-1.01%"
"07/08/2025","172.67","174.05","174.95","171.75","5.42M","-0.48%"
"07/07/2025","173.50","172.07","174.00","171.11","3.86M","0.67%"
"07/04/2025","172.35","175.70","176.30","171.64","3.85M","-1.56%"
"07/03/2025","175.09","173.89","175.80","172.75","11.55M","1.76%"
"07/02/2025","172.07","170.90","172.85","169.50","8.21M","1.30%"
"07/01/2025","169.86","170.15","171.90","168.60","3.01M","-0.18%"
"06/30/2025","170.17","173.70","174.00","169.00","4.62M","-0.60%"
"06/27/2025","171.20","168.11","175.90","167.55","11.42M","1.93%"
"06/26/2025","167.96","166.75","170.55","166.60","8.56M","0.79%"
"06/25/2025","166.64","167.25","169.30","165.99","4.81M","-0.36%"
"06/24/2025","167.24","163.90","168.66","161.00","9.85M","9.07%"
"06/23/2025","153.33","161.00","162.35","151.30","5.84M","-6.29%"
"06/20/2025","163.63","163.00","165.60","162.30","2.46M","0.74%"
"06/19/2025","162.42","167.90","167.90","161.40","3.87M","-0.62%"
"06/18/2025","163.44","167.99","167.99","162.80","3.76M","-2.38%"
"06/17/2025","167.42","166.90","168.80","165.65","4.27M","0.11%"
"06/16/2025","167.23","167.11","169.39","166.80","2.30M","0.08%"
"06/13/2025","167.09","168.00","171.00","166.10","4.70M","-2.28%"
"06/12/2025","170.99","174.51","177.30","170.00","7.25M","-1.94%"
"06/11/2025","174.37","168.00","177.00","168.00","14.51M","5.38%"
"06/10/2025","165.47","167.90","167.90","165.00","2.15M","-0.65%"
"06/05/2025","166.55","168.48","168.80","166.00","1.90M","-1.10%"
"06/04/2025","168.40","166.30","170.00","165.50","5.67M","1.86%"
"06/03/2025","165.33","163.50","166.15","163.00","2.92M","1.19%"
"06/02/2025","163.39","167.75","171.20","161.45","7.63M","-1.78%"
"05/30/2025","166.35","168.26","168.89","166.00","3.38M","-1.04%"
"05/29/2025","168.09","168.51","170.50","167.25","3.08M","0.38%"
"05/27/2025","167.46","166.90","169.00","165.26","4.09M","1.00%"
"05/26/2025","165.81","167.53","168.94","163.65","5.38M","-1.91%"
"05/23/2025","169.04","170.07","171.45","166.60","3.00M","-0.76%"
"05/22/2025","170.33","176.00","176.79","169.25","5.97M","-2.83%"
"05/21/2025","175.29","173.80","175.98","172.25","3.77M","1.29%"
"05/20/2025","173.05","176.00","177.00","172.21","3.48M","-1.54%"
"05/19/2025","175.75","174.40","177.99","172.60","8.30M","1.95%"
"05/16/2025","172.39","174.00","175.50","171.50","4.63M","-0.50%"
"05/15/2025","173.25","170.00","178.00","170.00","16.96M","1.97%"
"05/14/2025","169.91","169.99","172.30","166.75","11.79M","1.12%"
"05/13/2025","168.03","160.00","168.03","158.01","19.20M","10.00%"
"05/12/2025","152.75","152.75","152.75","152.75","750.85K","10.00%"
"05/09/2025","138.86","132.00","140.00","128.56","9.18M","5.27%"
"05/08/2025","131.91","147.10","149.25","130.75","12.21M","-9.20%"
"05/07/2025","145.28","141.00","150.00","141.00","8.36M","-4.30%"
"05/06/2025","151.80","149.75","154.95","148.50","7.33M","2.24%"
"05/05/2025","148.48","148.50","150.95","147.00","3.14M","-1.56%"
"05/02/2025","150.83","151.90","153.02","149.15","4.50M","1.50%"
"04/30/2025","148.60","153.50","154.00","147.50","7.17M","-5.41%"
"04/29/2025","157.10","160.25","161.50","154.00","5.81M","-1.97%"
"04/28/2025","160.25","166.00","166.48","159.10","2.03M","-2.32%"
"04/25/2025","164.05","167.00","168.00","159.00","6.00M","-1.41%"
"04/24/2025","166.40","168.90","168.90","166.00","3.76M","-2.01%"
"04/23/2025","169.82","171.00","172.49","168.75","3.97M","-0.49%"
"04/22/2025","170.66","171.01","172.30","170.00","1.73M","-0.09%"
"04/21/2025","170.81","171.00","172.00","169.50","2.10M","-0.05%"
"04/18/2025","170.90","172.90","173.65","169.11","4.14M","-0.49%"
"04/17/2025","171.74","169.68","171.99","169.10","3.15M","1.21%"
"04/16/2025","169.68","174.75","175.00","168.55","7.93M","-1.75%"
"04/15/2025","172.71","171.50","174.85","170.50","6.86M","0.83%"
"04/14/2025","171.28","171.49","173.44","168.53","3.76M","0.99%"
"04/11/2025","169.60","173.88","173.88","168.40","4.25M","-2.46%"
"04/10/2025","173.87","175.50","177.90","172.79","4.25M","3.02%"
"04/09/2025","168.77","173.80","173.90","164.11","5.79M","-3.13%"
"04/08/2025","174.22","177.40","178.49","173.00","4.80M","-0.33%"
"04/07/2025","174.79","184.00","184.00","167.33","8.40M","-5.99%"
"04/04/2025","185.92","193.00","193.25","185.20","4.52M","-3.07%"
"04/03/2025","191.80","189.87","192.49","188.05","4.80M","0.17%"
"03/27/2025","191.48","193.70","193.70","190.30","4.40M","-0.94%"
"03/26/2025","193.30","194.00","194.40","185.63","15.93M","4.22%"
"03/25/2025","185.48","183.50","187.50","181.25","4.55M","0.53%"
"03/24/2025","184.50","191.38","192.38","183.25","4.21M","-3.59%"
"03/21/2025","191.38","192.70","193.60","190.10","2.61M","-0.46%"
"03/20/2025","192.27","191.88","193.80","190.10","7.67M","1.38%"
"03/19/2025","189.65","187.10","190.43","185.50","4.24M","1.39%"
"03/18/2025","187.05","186.00","190.00","185.60","7.17M","1.61%"
"03/17/2025","184.09","185.79","185.95","182.85","3.75M","0.55%"
"03/14/2025","183.08","186.00","186.15","182.10","2.37M","-0.83%"
"03/13/2025","184.62","183.87","185.99","183.30","4.26M","0.21%"
"03/12/2025","184.23","186.50","188.50","183.01","7.29M","-1.31%"
"03/11/2025","186.67","180.00","188.29","177.26","10.01M","2.86%"
"03/10/2025","181.48","183.48","185.20","180.20","4.22M","-2.76%"
"03/07/2025","186.63","185.00","191.90","185.00","12.81M","1.43%"
"03/06/2025","183.99","171.48","184.99","170.90","16.64M","7.53%"
"03/05/2025","171.11","173.24","173.98","170.70","1.15M","-0.95%"
"03/04/2025","172.75","171.00","173.50","171.00","1.52M","1.10%"
"03/03/2025","170.87","174.99","174.99","170.50","2.13M","-1.40%"
"02/28/2025","173.29","174.98","175.99","171.00","4.59M","-0.98%"
"02/27/2025","175.00","173.00","176.70","172.50","4.97M","1.24%"
"02/26/2025","172.86","176.20","177.00","172.01","2.03M","-2.21%"
"02/25/2025","176.76","180.00","183.95","175.62","7.94M","-0.73%"
"02/24/2025","178.06","171.00","180.00","169.60","5.97M","3.40%"
"02/21/2025","172.21","175.00","175.84","171.91","837.32K","-1.28%"
"02/20/2025","174.44","173.85","178.00","172.48","4.25M","0.45%"
"02/19/2025","173.65","175.55","176.50","171.99","1.54M","-0.55%"
"02/18/2025","174.61","171.95","175.00","170.22","2.56M","2.39%"
"02/17/2025","170.54","173.62","175.20","170.02","1.74M","-1.68%"
"02/14/2025","173.46","179.00","180.40","172.91","2.86M","-3.01%"
"02/13/2025","178.84","183.90","186.00","177.10","4.42M","-2.66%"
"02/12/2025","183.73","180.80","185.00","178.50","5.24M","1.84%"
"02/11/2025","180.41","174.40","182.75","172.70","9.79M","4.96%"
"02/10/2025","171.88","167.99","173.45","166.60","2.57M","2.25%"
"02/07/2025","168.09","167.49","169.94","166.80","4.67M","0.12%"
"02/06/2025","167.89","173.00","173.00","165.50","9.08M","-2.55%"
"02/04/2025","172.28","176.00","177.10","170.65","2.09M","-1.58%"
"02/03/2025","175.05","180.00","180.00","174.68","2.28M","-2.16%"
"01/31/2025","178.91","180.00","182.50","178.00","3.45M","0.20%"
"01/30/2025","178.56","174.99","179.80","174.55","3.57M","2.47%"
"01/29/2025","174.25","174.00","176.10","170.50","3.43M","0.20%"
"01/28/2025","173.91","179.00","179.00","172.32","4.65M","-2.25%"
"01/27/2025","177.92","182.99","183.10","177.00","3.98M","-1.95%"
"01/24/2025","181.46","182.51","185.10","181.00","2.23M","-0.49%"
"01/23/2025","182.35","183.00","185.50","181.03","3.43M","0.09%"
"01/22/2025","182.19","186.22","186.95","181.51","8.08M","-2.01%"
"01/21/2025","185.93","190.35","190.70","184.00","2.70M","-1.50%"
"01/20/2025","188.76","192.00","193.05","188.00","3.30M","-0.97%"
"01/17/2025","190.60","187.90","192.00","185.50","5.91M","1.86%"
"01/16/2025","187.12","192.00","192.00","186.50","3.56M","-1.96%"
"01/15/2025","190.86","193.00","195.00","189.60","5.26M","-0.97%"
"01/14/2025","192.73","195.00","195.10","191.80","3.32M","-0.81%"
"01/13/2025","194.30","197.00","198.99","191.95","5.83M","0.63%"
"01/10/2025","193.09","182.00","196.10","181.00","8.80M","5.19%"
"01/09/2025","183.57","183.00","187.00","180.50","5.43M","0.30%"
"01/08/2025","183.03","189.00","193.49","182.00","7.14M","-3.17%"
"01/07/2025","189.03","191.50","191.90","180.00","15.09M","-1.03%"
"01/06/2025","191.00","193.50","196.50","188.00","7.12M","-1.55%"
"01/03/2025","194.00","198.24","198.25","190.01","4.66M","-2.00%"
"01/02/2025","197.96","204.00","204.25","196.98","4.89M","-2.72%"
"01/01/2025","203.50","202.00","206.50","199.00","5.40M","0.12%"
"12/31/2024","203.25","213.97","213.97","202.00","8.66M","2.39%"
"12/30/2024","198.50","194.00","199.50","193.90","4.66M","3.39%"
"12/27/2024","191.99","192.00","197.79","189.00","3.96M","0.58%"
"12/26/2024","190.88","200.35","201.60","188.50","6.62M","-4.56%"
"12/24/2024","200.00","205.01","216.50","198.04","18.48M","-1.48%"
"12/23/2024","203.00","194.00","205.38","193.20","12.65M","5.45%"
"12/20/2024","192.50","189.00","196.00","182.00","6.58M","1.99%"
"12/19/2024","188.75","196.76","200.50","186.50","12.96M","-4.11%"
"12/18/2024","196.85","209.01","214.90","195.51","14.05M","-4.87%"
"12/17/2024","206.93","211.70","215.20","202.50","7.37M","-3.53%"
"12/16/2024","214.50","204.45","214.98","203.00","14.04M","5.15%"
"12/13/2024","204.00","203.00","204.89","195.00","13.53M","1.47%"
"12/12/2024","201.04","186.00","203.00","186.00","11.14M","8.15%"
"12/11/2024","185.89","174.80","187.47","174.80","14.20M","6.22%"
"12/10/2024","175.00","178.00","178.80","171.26","5.47M","-0.56%"
"12/09/2024","175.99","174.57","179.10","172.25","8.31M","0.97%"
"12/06/2024","174.30","177.51","179.20","173.25","5.48M","-1.56%"
"12/05/2024","177.06","169.99","177.70","167.25","12.21M","5.39%"
"12/04/2024","168.00","167.50","169.65","164.52","5.34M","0.60%"
