"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2023","23.10","23.54","23.54","23.09","1.49M","-1.53%"
"10/04/2023","23.46","23.35","23.65","23.30","1.28M","0.99%"
"10/03/2023","23.23","23.67","23.67","23.20","548.50K","-0.26%"
"10/02/2023","23.29","23.15","23.95","23.15","402.50K","1.26%"
"09/28/2023","23.00","22.87","23.23","22.40","478.00K","0.66%"
"09/27/2023","22.85","22.70","23.25","22.55","572.50K","-0.44%"
"09/26/2023","22.95","22.28","22.95","22.28","384.50K","2.00%"
"09/25/2023","22.50","21.73","22.60","21.66","3.09M","0.54%"
"09/22/2023","22.38","21.76","22.38","21.72","505.50K","1.73%"
"09/21/2023","22.00","21.54","22.09","21.50","2.17M","2.18%"
"09/20/2023","21.53","21.62","21.95","21.53","115.00K","-2.58%"
"09/19/2023","22.10","21.57","22.10","21.56","76.50K","0.50%"
"09/18/2023","21.99","21.71","21.99","21.53","69.00K","0.46%"
"09/15/2023","21.89","21.65","22.00","21.50","175.50K","-0.50%"
"09/14/2023","22.00","21.75","22.01","21.70","152.00K","0.23%"
"09/13/2023","21.95","21.58","22.25","21.50","1.14M","1.62%"
"09/12/2023","21.60","21.62","21.82","21.26","212.50K","-0.46%"
"09/11/2023","21.70","21.97","21.97","21.51","271.50K","-0.23%"
"09/08/2023","21.75","21.30","22.05","21.15","1.21M","1.45%"
"09/07/2023","21.44","21.00","21.47","20.86","338.00K","2.14%"
"09/06/2023","20.99","21.00","21.40","20.81","1.44M","-1.22%"
"09/05/2023","21.25","21.95","21.97","21.08","1.97M","-2.07%"
"09/04/2023","21.70","21.39","21.70","21.25","924.50K","1.59%"
"09/01/2023","21.36","21.54","21.54","20.90","549.00K","-0.14%"
"08/31/2023","21.39","22.45","22.45","20.80","1.95M","-3.95%"
"08/30/2023","22.27","22.95","22.95","21.55","1.59M","-1.02%"
"08/29/2023","22.50","22.75","23.30","22.15","1.65M","-1.53%"
"08/28/2023","22.85","23.06","23.39","22.80","360.50K","-1.93%"
"08/25/2023","23.30","23.60","23.83","23.10","5.68M","-0.89%"
"08/24/2023","23.51","23.15","23.90","22.90","1.25M","2.22%"
"08/23/2023","23.00","23.39","23.40","22.81","231.00K","-0.56%"
"08/22/2023","23.13","22.51","23.45","22.51","338.00K","0.57%"
"08/21/2023","23.00","24.01","24.10","22.70","703.00K","-4.56%"
"08/18/2023","24.10","24.89","24.89","24.10","322.50K","-3.56%"
"08/17/2023","24.99","24.52","24.99","24.25","477.00K","1.59%"
"08/16/2023","24.60","25.12","25.12","24.52","495.50K","-2.57%"
"08/15/2023","25.25","25.01","25.60","25.00","1.33M","-0.08%"
"08/11/2023","25.27","25.54","25.90","25.11","1.21M","-0.12%"
"08/10/2023","25.30","25.78","26.39","25.02","2.77M","-1.17%"
"08/09/2023","25.60","25.50","25.97","25.15","1.91M","1.19%"
"08/08/2023","25.30","26.54","27.40","25.25","2.48M","-4.17%"
"08/07/2023","26.40","26.74","26.83","25.76","11.75M","4.76%"
"08/04/2023","25.20","24.75","25.54","24.40","901.50K","0.80%"
"08/03/2023","25.00","25.01","25.80","24.68","6.21M","1.63%"
"08/02/2023","24.60","24.28","24.70","24.22","2.23M","0.86%"
"08/01/2023","24.39","24.80","25.00","24.10","2.71M","-1.26%"
"07/31/2023","24.70","24.09","25.40","23.85","8.76M","4.00%"
"07/27/2023","23.75","22.01","23.75","22.01","15.85M","7.22%"
"07/26/2023","22.15","21.75","22.19","21.30","7.59M","2.98%"
"07/25/2023","21.51","21.20","21.80","21.01","4.01M","1.03%"
"07/24/2023","21.29","20.94","21.50","20.94","2.64M","3.60%"
"07/21/2023","20.55","20.39","21.09","20.30","781.00K","0.34%"
"07/20/2023","20.48","20.39","20.48","20.10","137.00K","-0.05%"
"07/19/2023","20.49","20.50","20.70","19.90","946.00K","-0.05%"
"07/18/2023","20.50","20.55","21.00","20.46","546.00K","-0.97%"
"07/17/2023","20.70","20.70","21.20","20.43","1.14M","-1.19%"
"07/14/2023","20.95","20.80","20.95","20.60","70.00K","0.72%"
"07/13/2023","20.80","21.01","21.01","20.70","387.50K","0.00%"
"07/12/2023","20.80","20.77","21.20","20.55","2.12M","0.19%"
"07/11/2023","20.76","20.50","21.20","20.50","2.15M","1.32%"
"07/10/2023","20.49","20.54","20.70","20.40","171.50K","-0.05%"
"07/07/2023","20.50","20.32","20.50","20.32","105.00K","-0.49%"
"07/06/2023","20.60","20.43","20.98","20.17","661.50K","0.73%"
"07/05/2023","20.45","20.40","20.55","20.28","294.00K","0.74%"
"07/04/2023","20.30","20.21","20.50","20.15","140.50K","-0.88%"
"07/03/2023","20.48","20.11","20.60","19.99","1.21M","5.03%"
"06/27/2023","19.50","19.32","19.67","19.32","2.99M","-0.31%"
"06/26/2023","19.56","19.43","19.90","19.33","950.00K","3.11%"
"06/23/2023","18.97","19.38","19.38","18.31","200.00K","-0.11%"
"06/22/2023","18.99","19.44","19.44","18.81","90.50K","-0.05%"
"06/21/2023","19.00","19.51","19.51","19.00","133.50K","-4.04%"
"06/20/2023","19.80","19.55","19.89","19.50","37.50K","0.51%"
"06/19/2023","19.70","19.98","19.99","19.66","11.00K","-1.45%"
"06/16/2023","19.99","19.98","20.00","19.76","71.50K","-0.55%"
"06/15/2023","20.10","20.00","20.10","19.70","131.00K","1.52%"
"06/14/2023","19.80","20.00","20.23","19.80","105.00K","-2.17%"
"06/13/2023","20.24","20.00","20.25","19.85","1.86M","1.66%"
"06/12/2023","19.91","20.05","20.24","19.90","543.50K","-0.45%"
"06/09/2023","20.00","20.35","20.39","20.00","212.00K","-0.70%"
"06/08/2023","20.14","20.52","20.52","20.14","25.00K","-1.42%"
"06/07/2023","20.43","20.50","20.65","20.40","66.50K","-1.49%"
"06/06/2023","20.74","20.53","20.74","20.51","21.00K","1.17%"
"06/05/2023","20.50","20.87","20.95","20.48","83.50K","-1.87%"
"06/02/2023","20.89","20.67","20.89","20.50","21.00K","0.97%"
"06/01/2023","20.69","20.35","20.69","20.30","99.50K","-0.48%"
"05/31/2023","20.79","20.75","20.87","20.11","97.50K","0.48%"
"05/30/2023","20.69","20.00","20.69","20.00","127.00K","4.49%"
"05/29/2023","19.80","20.20","20.25","19.80","1.03M","-2.70%"
"05/26/2023","20.35","20.40","20.70","20.22","6.68M","-1.21%"
"05/25/2023","20.60","20.71","20.75","20.50","2.34M","-0.34%"
"05/24/2023","20.67","21.00","21.00","20.67","79.50K","-2.27%"
"05/23/2023","21.15","20.85","21.15","20.80","25.50K","0.71%"
"05/22/2023","21.00","21.00","21.30","20.88","79.50K","-1.18%"
"05/19/2023","21.25","21.25","21.33","21.03","78.00K","-0.79%"
"05/18/2023","21.42","21.07","21.42","21.07","62.50K","-0.05%"
"05/17/2023","21.43","21.02","21.43","21.01","117.50K","1.08%"
"05/16/2023","21.20","21.05","21.38","20.93","637.00K","0.86%"
"05/15/2023","21.02","21.00","21.35","20.85","149.00K","-2.19%"
"05/12/2023","21.49","20.90","21.49","20.81","85.50K","2.58%"
"05/11/2023","20.95","21.11","21.20","20.90","158.00K","-0.24%"
"05/10/2023","21.00","20.72","21.25","20.72","31.00K","-0.47%"
"05/09/2023","21.10","21.00","21.37","20.92","10.61M","0.48%"
"05/08/2023","21.00","21.50","21.50","20.81","151.50K","-1.45%"
"05/05/2023","21.31","21.15","21.65","21.00","2.37M","0.52%"
"05/04/2023","21.20","21.39","21.40","21.16","571.00K","0.57%"
"05/03/2023","21.08","21.37","21.54","21.00","145.00K","-1.72%"
"05/02/2023","21.45","21.35","21.45","21.00","176.00K","0.94%"
"04/28/2023","21.25","21.00","21.49","20.80","217.00K","2.16%"
"04/27/2023","20.80","20.75","21.20","20.75","243.50K","0.00%"
"04/26/2023","20.80","21.00","21.00","20.70","81.50K","-0.76%"
"04/20/2023","20.96","21.14","21.15","20.96","460.50K","-0.24%"
"04/19/2023","21.01","20.90","21.50","20.75","69.50K","0.10%"
"04/18/2023","20.99","20.70","20.99","20.58","38.00K","0.00%"
"04/17/2023","20.99","20.65","20.99","20.50","114.50K","0.43%"
"04/13/2023","20.90","20.91","20.99","20.80","25.50K","0.00%"
"04/12/2023","20.90","21.00","21.00","20.86","33.50K","0.00%"
"04/11/2023","20.90","21.00","21.00","20.90","13.00K","-0.48%"
"04/10/2023","21.00","20.90","21.00","20.90","12.00K","0.00%"
"04/07/2023","21.00","21.17","21.29","20.95","139.50K","-0.94%"
"04/06/2023","21.20","21.30","21.30","21.10","70.00K","0.95%"
"04/05/2023","21.00","21.30","21.30","21.00","174.50K","-2.01%"
"04/04/2023","21.43","21.05","21.50","21.01","41.50K","1.76%"
"04/03/2023","21.06","21.16","21.38","21.00","40.00K","-1.96%"
"03/31/2023","21.48","21.20","21.48","21.00","153.00K","0.85%"
"03/30/2023","21.30","21.41","21.50","21.20","29.50K","-0.84%"
"03/29/2023","21.48","21.80","21.80","21.48","163.00K","-1.69%"
"03/28/2023","21.85","21.90","21.90","21.70","82.00K","0.23%"
"03/27/2023","21.80","22.00","22.00","21.80","75.00K","0.00%"
"03/24/2023","21.80","21.90","22.00","21.80","71.50K","0.00%"
"03/22/2023","21.80","22.24","22.24","21.80","210.00K","-0.91%"
"03/21/2023","22.00","22.11","22.30","22.00","283.00K","-0.72%"
"03/20/2023","22.16","22.35","22.40","22.15","133.00K","-1.29%"
"03/17/2023","22.45","22.80","22.85","22.20","217.00K","-1.10%"
"03/16/2023","22.70","22.94","23.00","22.70","589.50K","-0.83%"
"03/15/2023","22.89","22.45","23.05","22.45","865.00K","1.96%"
"03/14/2023","22.45","22.30","22.60","22.30","410.00K","1.08%"
"03/13/2023","22.21","22.46","22.59","22.20","105.50K","-0.72%"
"03/10/2023","22.37","22.60","22.60","22.32","252.00K","-1.63%"
"03/09/2023","22.74","22.95","22.95","22.40","243.00K","-0.48%"
"03/08/2023","22.85","22.80","23.13","22.51","272.50K","0.09%"
"03/07/2023","22.83","23.25","23.37","22.83","130.00K","-2.39%"
"03/06/2023","23.39","23.75","23.75","23.21","162.50K","-0.34%"
"03/03/2023","23.47","23.50","23.76","23.33","197.00K","0.30%"
"03/02/2023","23.40","23.65","24.00","23.30","327.50K","0.21%"
"03/01/2023","23.35","23.20","23.90","23.20","108.50K","-0.68%"
"02/28/2023","23.51","23.68","24.10","23.10","153.50K","-1.43%"
"02/27/2023","23.85","24.00","24.10","23.75","224.00K","-0.21%"
"02/24/2023","23.90","24.00","24.20","23.75","34.00K","-0.54%"
"02/23/2023","24.03","24.50","24.50","24.00","77.00K","-0.29%"
"02/22/2023","24.10","24.40","24.70","24.01","1.33M","0.29%"
"02/21/2023","24.03","24.62","24.62","24.00","234.50K","-3.69%"
"02/20/2023","24.95","25.73","25.73","24.40","71.00K","0.04%"
"02/17/2023","24.94","24.99","25.05","24.70","92.00K","0.77%"
"02/16/2023","24.75","25.05","25.05","24.50","15.50K","-1.00%"
"02/15/2023","25.00","25.00","25.15","24.75","237.00K","-0.28%"
"02/14/2023","25.07","25.03","25.22","24.70","155.50K","-1.30%"
"02/13/2023","25.40","25.20","25.48","25.00","169.00K","0.79%"
"02/10/2023","25.20","24.75","25.49","24.75","341.50K","-1.18%"
"02/09/2023","25.50","25.50","25.78","25.38","1.23M","-0.74%"
"02/08/2023","25.69","25.60","26.00","25.40","924.00K","0.75%"
"02/07/2023","25.50","25.01","25.88","25.01","326.50K","2.00%"
"02/06/2023","25.00","25.00","25.19","24.90","156.00K","0.00%"
"02/03/2023","25.00","24.90","25.30","24.86","39.50K","-1.57%"
"02/02/2023","25.40","25.07","25.40","24.79","101.50K","0.99%"
"02/01/2023","25.15","25.49","25.80","25.15","144.50K","0.00%"
"01/31/2023","25.15","24.25","25.90","24.25","225.00K","3.50%"
"01/30/2023","24.30","24.62","24.84","24.25","162.00K","-1.46%"
"01/27/2023","24.66","26.20","26.20","24.56","113.50K","-2.57%"
"01/26/2023","25.31","25.00","26.32","25.00","756.00K","2.26%"
"01/25/2023","24.75","23.73","25.30","23.50","668.50K","4.87%"
"01/24/2023","23.60","23.49","23.69","23.25","143.00K","0.17%"
"01/23/2023","23.56","23.18","23.56","23.11","148.50K","0.26%"
"01/20/2023","23.50","23.85","23.88","23.26","59.00K","-0.80%"
"01/19/2023","23.69","24.20","24.20","23.60","121.50K","-0.59%"
"01/18/2023","23.83","23.43","24.48","23.30","121.00K","0.55%"
"01/17/2023","23.70","23.99","23.99","23.13","200.50K","0.17%"
"01/16/2023","23.66","24.00","24.00","23.50","231.00K","-1.42%"
"01/13/2023","24.00","24.35","24.45","23.87","95.50K","-2.36%"
"01/12/2023","24.58","24.42","24.58","24.31","38.00K","0.33%"
"01/11/2023","24.50","24.49","24.50","24.00","193.50K","0.16%"
"01/10/2023","24.46","24.19","24.50","24.11","848.50K","1.66%"
"01/09/2023","24.06","24.43","24.55","24.00","464.50K","-0.99%"
"01/06/2023","24.30","24.69","24.69","23.85","625.00K","-0.82%"
"01/05/2023","24.50","25.00","25.00","24.45","104.50K","-2.97%"
"01/04/2023","25.25","24.91","25.25","24.60","422.00K","1.00%"
"01/03/2023","25.00","24.88","26.49","24.80","460.50K","0.40%"
"01/02/2023","24.90","23.80","25.10","23.60","2.23M","5.96%"
"12/30/2022","23.50","23.66","23.90","23.40","944.50K","-1.05%"
"12/29/2022","23.75","23.25","23.80","23.00","666.50K","1.32%"
"12/28/2022","23.44","23.01","23.98","23.01","164.50K","1.91%"
"12/27/2022","23.00","24.20","24.35","23.00","3.09M","-6.12%"
"12/26/2022","24.50","24.11","24.50","24.00","151.50K","0.78%"
"12/23/2022","24.31","24.22","24.31","23.40","95.50K","1.29%"
"12/22/2022","24.00","24.11","24.19","23.83","79.50K","-1.03%"
"12/21/2022","24.25","23.82","24.50","23.75","130.00K","-0.33%"
"12/20/2022","24.33","24.37","24.38","23.25","158.00K","0.54%"
"12/19/2022","24.20","24.11","24.48","23.85","71.50K","-1.10%"
"12/16/2022","24.47","24.41","24.47","24.41","2.50K","0.66%"
"12/15/2022","24.31","24.32","24.70","23.81","117.50K","-2.72%"
"12/14/2022","24.99","24.25","24.99","24.25","37.50K","2.08%"
"12/13/2022","24.48","24.12","24.48","24.01","60.50K","1.75%"
"12/12/2022","24.06","24.16","24.48","24.05","12.00K","-1.07%"
"12/09/2022","24.32","24.40","24.71","24.32","59.50K","-0.33%"
"12/08/2022","24.40","24.65","24.65","24.26","19.50K","-0.20%"
"12/07/2022","24.45","24.61","24.62","24.39","117.50K","-0.20%"
"12/06/2022","24.50","24.75","24.80","24.45","136.00K","-2.66%"
"12/05/2022","25.17","25.24","25.24","24.50","181.50K","0.68%"
"12/02/2022","25.00","25.15","25.15","24.85","133.50K","-1.46%"
"12/01/2022","25.37","25.25","25.49","25.10","77.00K","1.36%"
"11/30/2022","25.03","25.25","25.25","25.00","26.50K","-1.07%"
"11/29/2022","25.30","25.00","25.30","25.00","127.50K","-0.67%"
"11/28/2022","25.47","25.20","25.47","24.85","167.00K","-0.08%"
"11/25/2022","25.49","25.40","25.49","25.03","95.00K","0.75%"
"11/24/2022","25.30","25.23","25.40","25.23","25.50K","0.40%"
