"Date","Price","Open","High","Low","Vol.","Change %"
"01/27/2026","416.23","425.00","434.11","401.00","776.19K","-1.43%"
"01/26/2026","422.25","423.10","425.22","421.21","231.14K","-0.02%"
"01/23/2026","422.35","416.49","424.19","415.50","269.99K","1.39%"
"01/22/2026","416.54","416.25","420.99","412.90","233.39K","0.07%"
"01/21/2026","416.25","425.81","427.99","413.50","779.89K","-2.25%"
"01/20/2026","425.81","430.49","430.49","425.02","449.22K","-0.54%"
"01/19/2026","428.13","430.00","431.88","425.00","494.11K","-0.32%"
"01/16/2026","429.50","434.78","436.75","425.21","816.14K","0.34%"
"01/15/2026","428.04","435.10","436.00","425.07","469.62K","-1.62%"
"01/14/2026","435.08","449.45","451.77","434.00","1.72M","-2.68%"
"01/13/2026","447.08","437.00","450.24","429.64","920.40K","2.48%"
"01/12/2026","436.27","440.00","442.00","435.51","236.79K","-1.09%"
"01/09/2026","441.08","438.05","443.51","434.99","515.57K","0.69%"
"01/08/2026","438.07","445.00","446.40","432.32","882.32K","-1.42%"
"01/07/2026","444.39","439.80","452.00","425.00","1.23M","2.06%"
"01/06/2026","435.42","405.00","439.00","402.32","1.86M","7.91%"
"01/05/2026","403.52","392.00","409.89","392.00","2.05M","3.28%"
"01/02/2026","390.72","386.00","392.49","384.00","710.35K","1.47%"
"01/01/2026","385.06","380.00","386.00","378.20","484.42K","1.50%"
"12/31/2025","379.38","379.00","381.99","374.51","279.22K","0.15%"
"12/30/2025","378.82","378.90","380.88","377.50","363.53K","0.12%"
"12/29/2025","378.38","374.00","378.90","372.31","847.38K","1.27%"
"12/26/2025","373.62","368.88","374.00","366.00","515.39K","1.28%"
"12/24/2025","368.88","371.25","371.99","367.00","150.87K","-0.08%"
"12/23/2025","369.19","367.10","371.89","366.01","318.80K","0.57%"
"12/22/2025","367.10","367.00","369.80","366.04","117.87K","-0.41%"
"12/19/2025","368.62","370.05","373.49","367.50","240.91K","-0.39%"
"12/18/2025","370.05","366.01","371.00","366.01","602.35K","1.06%"
"12/17/2025","366.18","368.00","371.00","360.00","968.44K","-0.35%"
"12/16/2025","367.47","367.10","374.73","366.50","1.37M","0.10%"
"12/15/2025","367.10","372.00","372.50","360.00","1.20M","-0.24%"
"12/12/2025","367.97","357.50","369.00","357.50","952.51K","2.97%"
"12/11/2025","357.35","360.93","360.93","357.00","105.30K","-0.23%"
"12/10/2025","358.17","359.00","363.00","357.20","187.76K","0.01%"
"12/09/2025","358.15","359.99","359.99","357.10","515.19K","0.22%"
"12/08/2025","357.38","360.00","360.00","356.80","135.34K","-0.06%"
"12/05/2025","357.61","360.10","365.00","355.11","471.32K","-0.66%"
"12/04/2025","359.98","362.99","362.99","358.11","60.85K","-0.09%"
"12/03/2025","360.32","362.00","365.00","359.90","174.99K","-0.45%"
"12/02/2025","361.94","365.10","366.97","360.25","106.26K","-0.69%"
"12/01/2025","364.47","359.70","367.00","357.51","246.32K","1.33%"
"11/28/2025","359.70","356.00","362.00","356.00","612.30K","1.30%"
"11/27/2025","355.07","353.00","355.96","353.00","117.01K","0.96%"
"11/26/2025","351.70","351.40","354.94","348.00","262.54K","0.48%"
"11/25/2025","350.02","350.50","351.00","349.00","299.79K","0.17%"
"11/24/2025","349.44","350.00","351.50","348.00","446.90K","0.01%"
"11/21/2025","349.42","349.92","350.75","346.00","130.45K","0.45%"
"11/20/2025","347.85","351.00","351.00","347.00","259.43K","-0.12%"
"11/19/2025","348.27","348.10","351.00","348.00","496.01K","0.24%"
"11/18/2025","347.43","352.98","352.98","346.01","392.87K","-0.92%"
"11/17/2025","350.66","351.02","358.00","349.50","408.65K","0.25%"
"11/14/2025","349.80","350.50","354.00","348.00","113.19K","0.06%"
"11/13/2025","349.58","350.00","352.01","346.02","564.87K","0.07%"
"11/12/2025","349.35","347.99","350.50","344.05","424.37K","0.72%"
"11/11/2025","346.85","352.00","352.00","345.00","401.88K","-1.53%"
"11/10/2025","352.25","349.01","353.00","349.01","249.09K","1.25%"
"11/07/2025","347.89","346.99","349.25","345.00","289.96K","0.98%"
"11/06/2025","344.50","348.00","349.90","343.70","230.16K","-0.21%"
"11/05/2025","345.22","350.00","352.79","344.00","731.17K","-1.74%"
"11/04/2025","351.33","360.00","361.50","350.00","463.31K","-1.92%"
"11/03/2025","358.20","364.00","365.98","357.51","175.19K","-1.50%"
"10/31/2025","363.67","353.10","368.00","353.10","885.94K","2.97%"
"10/30/2025","353.17","358.90","360.00","350.00","1.40M","-4.05%"
"10/29/2025","368.06","373.75","376.00","367.80","556.76K","-1.64%"
"10/28/2025","374.21","375.30","380.50","373.51","218.41K","-0.29%"
"10/27/2025","375.29","379.00","379.00","373.00","157.49K","-0.94%"
"10/24/2025","378.87","376.11","380.98","374.00","311.38K","-0.62%"
"10/23/2025","381.23","378.00","382.00","376.72","1.04M","1.07%"
"10/22/2025","377.21","384.00","385.00","375.85","744.89K","-1.47%"
"10/21/2025","382.85","372.60","384.25","372.60","2.81M","3.29%"
"10/20/2025","370.67","364.00","371.49","361.97","308.15K","1.86%"
"10/17/2025","363.91","366.80","369.70","362.51","329.54K","-1.04%"
"10/16/2025","367.75","373.77","374.00","367.00","447.99K","-1.08%"
"10/15/2025","371.77","370.00","374.97","369.00","780.55K","1.28%"
"10/14/2025","367.08","361.50","369.00","360.01","258.20K","2.83%"
"10/13/2025","356.97","366.63","366.63","355.00","1.51M","-2.63%"
"10/10/2025","366.63","370.01","373.98","365.50","764.99K","-2.32%"
"10/09/2025","375.35","367.08","400.00","365.21","1.19M","2.25%"
"10/08/2025","367.08","362.48","369.50","360.52","732.60K","1.27%"
"10/07/2025","362.48","365.00","370.00","360.50","340.55K","-0.54%"
"10/06/2025","364.44","368.99","371.90","358.00","1.18M","-0.31%"
"10/03/2025","365.56","371.80","371.80","364.50","840.75K","-1.36%"
"10/02/2025","370.61","356.80","376.10","356.00","2.03M","3.91%"
"10/01/2025","356.66","359.50","360.50","353.00","556.31K","-0.09%"
"09/30/2025","356.98","354.00","359.90","317.63","890.80K","1.15%"
"09/29/2025","352.92","354.00","354.94","352.00","199.92K","-0.30%"
"09/26/2025","353.98","348.48","355.00","345.90","253.48K","2.35%"
"09/25/2025","345.85","350.01","350.96","345.00","362.73K","-0.61%"
"09/24/2025","347.96","348.50","351.88","346.75","456.33K","-0.09%"
"09/23/2025","348.27","350.55","353.00","348.00","228.40K","-0.63%"
"09/22/2025","350.49","355.00","355.93","349.01","362.55K","-0.89%"
"09/19/2025","353.64","357.00","357.00","352.00","170.77K","-0.20%"
"09/18/2025","354.34","351.00","356.98","350.02","646.46K","1.25%"
"09/17/2025","349.96","352.00","352.00","349.00","300.46K","0.08%"
"09/16/2025","349.68","353.00","353.00","348.51","276.02K","-0.50%"
"09/15/2025","351.44","351.99","353.00","350.02","258.33K","-0.06%"
"09/12/2025","351.66","354.54","358.00","350.25","359.28K","-0.81%"
"09/11/2025","354.54","355.27","358.00","354.06","712.25K","-0.53%"
"09/10/2025","356.44","358.87","358.87","355.15","170.64K","-0.10%"
"09/09/2025","356.80","357.10","359.00","355.50","870.48K","-0.08%"
"09/08/2025","357.08","359.56","359.56","354.90","302.37K","0.14%"
"09/05/2025","356.58","355.01","360.45","351.00","342.00K","0.41%"
"09/04/2025","355.13","355.00","358.00","352.55","402.16K","-0.21%"
"09/03/2025","355.87","356.00","359.95","354.50","567.22K","0.22%"
"09/02/2025","355.08","356.00","357.77","353.01","145.60K","-0.11%"
"09/01/2025","355.47","355.90","356.50","350.00","293.24K","0.53%"
"08/29/2025","353.59","348.00","357.00","345.05","738.79K","1.23%"
"08/28/2025","349.28","353.00","354.99","348.00","219.00K","-1.04%"
"08/27/2025","352.94","350.19","354.99","350.19","320.34K","0.79%"
"08/26/2025","350.18","355.00","357.00","348.01","235.53K","-1.24%"
"08/25/2025","354.56","356.01","358.00","351.70","682.97K","-0.32%"
"08/22/2025","355.70","359.50","359.80","355.11","198.34K","-0.01%"
"08/21/2025","355.74","364.90","364.90","355.00","705.04K","-1.91%"
"08/20/2025","362.66","355.45","364.00","354.55","1.47M","1.71%"
"08/19/2025","356.56","350.00","357.99","349.00","802.65K","2.03%"
"08/18/2025","349.45","353.00","353.00","345.00","1.71M","-3.20%"
"08/15/2025","361.01","363.00","364.89","360.00","952.00K","0.02%"
"08/13/2025","360.95","368.00","369.99","358.00","1.42M","-1.58%"
"08/12/2025","366.75","366.00","371.89","365.10","836.01K","0.86%"
"08/11/2025","363.61","356.50","366.88","356.50","920.47K","2.42%"
"08/08/2025","355.02","354.98","357.98","352.00","513.34K","0.64%"
"08/07/2025","352.76","359.00","362.99","350.01","863.44K","-1.78%"
"08/06/2025","359.17","361.97","365.90","353.51","1.96M","0.09%"
"08/05/2025","358.83","351.02","362.20","350.01","516.79K","2.33%"
"08/04/2025","350.66","350.00","351.76","348.50","477.63K","0.71%"
"08/01/2025","348.19","345.00","351.00","342.01","503.15K","1.51%"
"07/31/2025","343.02","342.50","345.00","341.10","170.86K","0.76%"
"07/30/2025","340.42","342.98","342.98","337.71","149.36K","0.22%"
"07/29/2025","339.68","342.00","347.00","338.40","336.01K","-0.30%"
"07/28/2025","340.71","348.00","348.25","340.00","833.97K","-1.21%"
"07/25/2025","344.90","347.00","348.50","343.70","152.10K","-0.58%"
"07/24/2025","346.91","343.75","348.99","342.00","303.27K","1.22%"
"07/23/2025","342.72","346.01","348.10","340.66","192.44K","-1.06%"
"07/22/2025","346.39","348.50","350.00","345.98","608.31K","0.12%"
"07/21/2025","345.97","347.00","350.99","343.00","1.23M","-0.09%"
"07/18/2025","346.28","345.01","349.50","345.00","559.75K","0.47%"
"07/17/2025","344.67","346.00","351.91","342.51","541.33K","-0.10%"
"07/16/2025","345.02","351.89","351.89","342.00","311.23K","-1.96%"
"07/15/2025","351.91","356.09","364.00","350.00","1.04M","-1.12%"
"07/14/2025","355.91","345.01","364.00","345.01","1.15M","3.25%"
"07/11/2025","344.72","348.36","350.00","343.07","404.55K","-1.04%"
"07/10/2025","348.36","338.00","351.00","337.20","594.44K","2.59%"
"07/09/2025","339.57","340.00","343.97","335.02","316.68K","-0.30%"
"07/08/2025","340.58","339.00","341.00","331.02","511.70K","0.83%"
"07/07/2025","337.79","333.00","344.98","332.46","1.14M","1.62%"
"07/04/2025","332.42","319.00","338.00","319.00","989.20K","2.73%"
"07/03/2025","323.60","332.25","341.00","320.11","835.30K","-2.47%"
"07/02/2025","331.78","317.50","345.42","314.05","1.59M","5.66%"
"07/01/2025","314.02","288.34","317.17","287.50","2.11M","8.91%"
"06/30/2025","288.34","285.32","289.00","283.05","763.06K","1.06%"
"06/27/2025","285.32","280.74","286.00","280.10","579.21K","1.97%"
"06/26/2025","279.80","283.50","283.50","278.00","367.37K","-1.02%"
"06/25/2025","282.69","280.27","285.00","279.66","1.88M","0.86%"
"06/24/2025","280.27","277.88","284.20","277.88","1.47M","2.43%"
"06/23/2025","273.61","276.00","279.50","273.00","269.27K","-1.54%"
"06/20/2025","277.90","280.99","281.59","275.05","222.95K","-0.47%"
"06/19/2025","279.22","278.90","281.93","277.01","368.32K","0.85%"
"06/18/2025","276.86","282.00","282.80","275.50","1.48M","-1.94%"
"06/17/2025","282.35","283.39","286.48","280.91","624.62K","-0.02%"
"06/16/2025","282.41","284.90","286.50","281.55","527.08K","-0.34%"
"06/13/2025","283.36","284.00","285.00","276.56","526.70K","-0.43%"
"06/12/2025","284.57","285.55","287.99","283.65","1.31M","0.56%"
"06/11/2025","282.98","281.57","286.99","281.57","754.12K","0.50%"
"06/10/2025","281.57","282.74","284.33","280.50","286.85K","-0.41%"
"06/05/2025","282.74","284.07","284.07","282.03","268.28K","0.24%"
"06/04/2025","282.07","274.02","285.00","274.02","1.58M","2.31%"
"06/03/2025","275.69","273.01","276.99","273.01","459.03K","0.91%"
"06/02/2025","273.21","277.98","277.98","272.55","472.01K","-1.29%"
"05/30/2025","276.79","273.20","277.50","272.01","455.63K","1.39%"
"05/29/2025","272.99","275.99","276.70","272.80","284.93K","-0.39%"
"05/27/2025","274.07","275.02","276.90","273.00","262.64K","-0.47%"
"05/26/2025","275.36","276.00","280.00","274.55","167.48K","-0.09%"
"05/23/2025","275.61","280.00","280.00","275.00","595.25K","-1.09%"
"05/22/2025","278.65","281.05","283.00","277.11","378.54K","-0.50%"
"05/21/2025","280.05","283.90","283.90","278.99","377.05K","-0.36%"
"05/20/2025","281.06","284.50","285.90","280.51","298.50K","-1.09%"
"05/19/2025","284.17","285.00","287.00","282.01","256.62K","-0.32%"
"05/16/2025","285.08","285.00","288.27","284.01","487.88K","0.40%"
"05/15/2025","283.94","280.87","286.40","280.87","179.23K","1.09%"
"05/14/2025","280.87","287.00","287.00","279.05","352.75K","-1.97%"
"05/13/2025","286.51","292.95","292.95","281.20","891.44K","-2.27%"
"05/12/2025","293.17","297.35","297.35","285.00","2.40M","8.45%"
"05/09/2025","270.32","265.00","275.00","264.00","693.60K","1.48%"
"05/08/2025","266.39","273.22","276.00","253.01","3.24M","-2.50%"
"05/07/2025","273.22","265.00","277.47","265.00","771.85K","-0.19%"
"05/06/2025","273.73","273.00","279.49","272.67","392.09K","0.33%"
"05/05/2025","272.83","274.75","275.95","272.50","65.47K","-0.70%"
"05/02/2025","274.75","271.90","277.99","270.00","546.72K","2.08%"
"04/30/2025","269.16","281.48","281.48","266.50","2.10M","-6.88%"
"04/29/2025","289.05","283.26","290.10","283.26","1.17M","2.07%"
"04/28/2025","283.20","285.29","288.49","282.50","406.49K","-0.73%"
"04/25/2025","285.29","281.00","286.00","279.00","863.05K","2.28%"
"04/24/2025","278.92","284.00","287.00","277.40","592.20K","-2.70%"
"04/23/2025","286.67","287.86","295.20","285.03","3.32M","0.42%"
"04/22/2025","285.47","289.80","289.80","284.00","180.20K","-1.13%"
"04/21/2025","288.74","277.99","291.50","277.99","1.74M","4.41%"
"04/18/2025","276.54","275.00","278.78","275.00","1.65M","0.66%"
"04/17/2025","274.74","276.65","277.19","273.01","170.84K","0.13%"
"04/16/2025","274.38","273.88","278.90","272.58","698.72K","0.94%"
"04/15/2025","271.82","272.98","273.40","271.05","406.46K","0.12%"
"04/14/2025","271.49","273.88","276.88","270.00","1.14M","-0.87%"
"04/11/2025","273.88","277.99","279.97","273.55","983.17K","-1.14%"
"04/10/2025","277.03","284.00","284.00","275.11","435.49K","-1.09%"
"04/09/2025","280.09","281.01","283.20","278.00","530.48K","-0.29%"
"04/08/2025","280.91","284.49","289.00","280.00","1.46M","-1.28%"
"04/07/2025","284.55","288.50","289.80","277.00","1.18M","-1.77%"
"04/04/2025","289.67","282.00","293.94","282.00","1.87M","2.97%"
"04/03/2025","281.31","280.94","282.50","275.01","886.07K","0.23%"
"03/27/2025","280.66","278.79","281.40","276.51","1.08M","1.51%"
"03/26/2025","276.49","281.00","281.00","274.57","2.00M","-0.05%"
"03/25/2025","276.62","284.00","284.00","276.00","269.13K","-0.91%"
"03/24/2025","279.15","281.01","282.99","278.50","947.71K","-0.66%"
"03/21/2025","281.01","282.03","284.00","280.50","351.78K","-0.36%"
"03/20/2025","282.03","282.51","283.61","281.02","227.69K","0.05%"
"03/19/2025","281.90","280.25","283.49","280.25","225.97K","-0.11%"
"03/18/2025","282.20","282.30","286.89","280.00","254.72K","-0.04%"
"03/17/2025","282.31","282.99","288.00","281.50","40.23K","0.14%"
"03/14/2025","281.92","283.00","283.97","280.25","178.54K","-2.90%"
"03/13/2025","290.34","290.00","292.00","289.90","235.67K","-0.10%"
"03/12/2025","290.63","291.90","291.90","290.00","68.48K","0.16%"
"03/11/2025","290.17","292.85","292.85","290.00","86.20K","-0.07%"
"03/10/2025","290.36","292.50","293.00","289.99","222.18K","0.07%"
"03/07/2025","290.16","289.85","294.00","287.10","130.80K","0.61%"
"03/06/2025","288.39","283.25","289.00","283.25","46.90K","1.16%"
"03/05/2025","285.09","283.50","290.45","281.50","15.42K","-0.41%"
"03/04/2025","286.26","284.99","288.00","281.60","45.92K","1.65%"
"03/03/2025","281.60","286.16","288.48","280.01","41.97K","-1.59%"
"02/28/2025","286.16","286.00","288.80","285.00","50.13K","0.17%"
"02/27/2025","285.67","285.01","291.00","285.01","58.20K","-0.57%"
"02/26/2025","287.30","290.00","291.97","287.00","89.56K","-0.95%"
"02/25/2025","290.06","283.00","294.00","282.00","798.39K","1.96%"
"02/24/2025","284.49","272.00","289.00","270.00","576.95K","4.94%"
"02/21/2025","271.10","278.50","278.50","270.01","441.75K","-2.17%"
"02/20/2025","277.10","273.25","277.70","273.00","165.59K","1.41%"
"02/19/2025","273.25","274.32","275.87","272.01","129.91K","-0.36%"
"02/18/2025","274.25","277.97","277.97","247.37","208.61K","-0.22%"
"02/17/2025","274.86","278.00","279.99","274.50","641.95K","-0.89%"
"02/14/2025","277.34","278.05","282.00","276.25","71.64K","-0.60%"
"02/13/2025","279.02","275.03","282.00","275.03","208.13K","0.83%"
"02/12/2025","276.73","279.86","281.75","276.50","353.17K","-0.39%"
"02/11/2025","277.82","278.95","281.95","276.51","117.06K","0.57%"
"02/10/2025","276.25","280.00","280.64","274.91","408.18K","-0.92%"
"02/07/2025","278.81","284.00","290.00","275.20","757.95K","-0.75%"
"02/06/2025","280.93","283.50","284.89","267.00","1.22M","-0.37%"
"02/04/2025","281.97","283.77","286.00","281.00","150.05K","-0.63%"
"02/03/2025","283.77","284.00","285.49","281.00","225.64K","0.05%"
"01/31/2025","283.64","282.99","286.90","280.15","388.84K","0.69%"
"01/30/2025","281.71","278.99","283.00","278.01","131.72K","1.15%"
"01/29/2025","278.51","284.00","285.00","277.99","276.27K","-1.41%"
"01/28/2025","282.48","284.60","285.00","281.03","88.71K","-0.06%"
"01/27/2025","282.65","283.05","286.98","281.00","311.79K","-1.68%"
"01/24/2025","287.47","286.10","288.50","282.31","137.85K","0.48%"
"01/23/2025","286.10","285.99","286.95","282.12","203.86K","0.70%"
"01/22/2025","284.12","285.01","286.80","281.01","141.45K","-0.63%"
"01/21/2025","285.93","287.00","287.11","284.81","248.51K","0.03%"
"01/20/2025","285.83","282.00","287.32","280.10","78.56K","0.62%"
"01/17/2025","284.06","283.49","285.10","278.12","817.47K","0.81%"
"01/16/2025","281.79","283.89","283.89","280.46","73.95K","0.06%"
"01/15/2025","281.62","284.00","286.60","280.03","733.84K","-0.53%"
"01/14/2025","283.13","283.99","286.74","282.00","505.25K","0.05%"
"01/13/2025","282.98","282.05","286.00","281.51","216.63K","-0.42%"
"01/10/2025","284.16","282.37","285.00","276.05","235.19K","0.63%"
"01/09/2025","282.37","285.00","286.60","279.01","194.20K","-0.20%"
"01/08/2025","282.95","286.00","290.00","277.00","263.87K","-1.92%"
"01/07/2025","288.49","290.00","290.40","280.05","485.56K","-0.59%"
"01/06/2025","290.20","287.00","290.20","281.02","268.66K","1.82%"
"01/03/2025","285.00","283.30","287.00","277.01","306.26K","0.45%"
"01/02/2025","283.72","284.10","288.88","282.01","677.11K","-0.45%"
"01/01/2025","285.00","282.00","288.00","281.30","204.91K","1.42%"
"12/31/2024","281.00","287.50","289.44","280.00","440.61K","-2.26%"
"12/30/2024","287.50","270.01","290.00","270.01","995.33K","6.52%"
"12/27/2024","269.90","262.03","272.00","262.03","533.46K","0.71%"
"12/26/2024","268.00","264.99","270.50","264.00","299.27K","1.14%"
"12/24/2024","264.98","274.00","274.50","262.50","849.41K","-3.64%"
"12/23/2024","275.00","270.00","280.00","270.00","775.28K","1.86%"
"12/20/2024","269.99","259.00","272.00","251.03","858.27K","4.24%"
"12/19/2024","259.01","268.00","268.99","254.00","737.34K","-3.54%"
"12/18/2024","268.52","272.00","274.30","265.99","686.59K","-1.27%"
"12/17/2024","271.98","258.00","275.24","258.00","1.13M","5.58%"
"12/16/2024","257.60","258.07","264.99","255.01","530.61K","-0.96%"
"12/13/2024","260.11","261.51","269.49","251.00","1.19M","-1.47%"
"12/12/2024","264.00","264.17","270.00","258.55","841.41K","-0.34%"
"12/11/2024","264.90","264.60","269.65","260.60","440.49K","0.26%"
"12/10/2024","264.21","274.05","277.00","260.11","1.07M","-3.57%"
"12/09/2024","274.00","290.00","290.00","271.74","1.05M","-4.23%"
"12/06/2024","286.10","290.00","295.40","285.05","720.15K","-0.66%"
"12/05/2024","287.99","277.75","288.00","273.00","2.54M","5.11%"
"12/04/2024","273.99","278.39","279.50","273.99","232.40K","-1.95%"
