"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2023","55.19","55.82","57.00","54.51","51.18K","-0.74%"
"09/28/2023","55.60","56.50","56.50","55.51","49.06K","-1.51%"
"09/27/2023","56.45","56.60","57.25","56.35","81.57K","-0.27%"
"09/26/2023","56.60","56.45","57.38","56.45","23.58K","-0.26%"
"09/25/2023","56.75","57.45","57.45","56.50","22.05K","-0.61%"
"09/22/2023","57.10","57.95","58.50","57.00","163.75K","-1.53%"
"09/21/2023","57.99","58.95","58.95","56.38","119.37K","1.03%"
"09/20/2023","57.40","57.89","57.89","56.51","23.24K","0.72%"
"09/19/2023","56.99","57.98","57.98","56.80","6.14K","-0.02%"
"09/18/2023","57.00","57.00","57.00","56.50","23.84K","0.21%"
"09/15/2023","56.88","57.00","57.99","56.40","28.94K","-0.02%"
"09/14/2023","56.89","56.02","56.90","56.00","11.58K","1.23%"
"09/13/2023","56.20","56.27","56.75","56.20","4.04K","-0.44%"
"09/12/2023","56.45","56.94","57.40","56.01","17.53K","-1.07%"
"09/11/2023","57.06","56.25","57.75","56.12","22.26K","0.18%"
"09/08/2023","56.96","57.99","57.99","56.64","11.37K","-0.07%"
"09/07/2023","57.00","56.95","58.00","55.60","30.19K","1.12%"
"09/06/2023","56.37","56.70","57.00","56.00","114.49K","0.04%"
"09/05/2023","56.35","58.00","58.00","55.71","64.93K","-1.12%"
"09/04/2023","56.99","57.95","57.95","56.60","182.88K","1.79%"
"09/01/2023","55.99","56.99","57.95","54.01","72.89K","-0.02%"
"08/31/2023","56.00","57.60","57.60","54.75","57.18K","-0.90%"
"08/30/2023","56.51","58.15","58.15","56.51","45.10K","-1.72%"
"08/29/2023","57.50","58.51","59.50","57.50","72.81K","-3.88%"
"08/28/2023","59.82","60.25","60.50","58.98","26.57K","-0.63%"
"08/25/2023","60.20","61.00","62.00","60.00","21.49K","-0.17%"
"08/24/2023","60.30","60.30","60.50","60.00","50.71K","0.50%"
"08/23/2023","60.00","60.50","60.50","59.50","64.83K","-1.38%"
"08/22/2023","60.84","61.00","61.00","60.00","31.49K","0.15%"
"08/21/2023","60.75","62.00","62.00","60.70","26.23K","-1.22%"
"08/18/2023","61.50","63.49","63.49","61.21","65.72K","-2.23%"
"08/17/2023","62.90","63.99","63.99","62.50","78.61K","-0.74%"
"08/16/2023","63.37","63.75","64.99","63.00","86.59K","-1.63%"
"08/15/2023","64.42","66.00","66.00","63.80","244.43K","-0.74%"
"08/11/2023","64.90","68.99","70.99","64.80","132.84K","-4.56%"
"08/10/2023","68.00","67.11","69.00","67.11","5.09K","0.00%"
"08/09/2023","68.00","69.70","69.70","67.60","10.89K","0.01%"
"08/08/2023","67.99","69.50","70.55","67.99","8.87K","-1.11%"
"08/07/2023","68.75","69.50","71.50","68.75","36.56K","-1.74%"
"08/04/2023","69.97","71.00","71.00","69.50","68.03K","-0.89%"
"08/03/2023","70.60","72.50","72.50","70.00","130.72K","-1.94%"
"08/02/2023","72.00","71.00","72.50","70.61","158.21K","1.41%"
"08/01/2023","71.00","69.80","72.10","68.83","297.82K","2.87%"
"07/31/2023","69.02","70.00","70.40","65.52","70.52K","-0.69%"
"07/27/2023","69.50","70.35","70.83","69.11","86.97K","-0.14%"
"07/26/2023","69.60","70.50","71.60","69.20","484.31K","-0.74%"
"07/25/2023","70.12","67.49","72.11","67.49","1.34M","4.66%"
"07/24/2023","67.00","67.30","67.50","66.50","76.09K","0.59%"
"07/21/2023","66.61","65.20","68.01","65.02","424.19K","4.08%"
"07/20/2023","64.00","64.99","66.00","64.00","37.23K","0.00%"
"07/19/2023","64.00","64.50","65.83","64.00","25.98K","-1.02%"
"07/18/2023","64.66","65.50","65.50","64.60","11.71K","-1.21%"
"07/17/2023","65.45","66.50","66.50","65.45","9.40K","-0.83%"
"07/14/2023","66.00","66.80","66.80","65.10","2.61K","-2.22%"
"07/13/2023","67.50","67.50","67.95","66.75","180.58K","0.45%"
"07/12/2023","67.20","68.49","69.00","67.00","274.83K","-0.46%"
"07/11/2023","67.51","67.25","69.40","66.32","1.05M","1.90%"
"07/10/2023","66.25","66.00","67.50","65.75","231.71K","0.84%"
"07/07/2023","65.70","64.98","66.50","63.51","122.92K","1.88%"
"07/06/2023","64.49","63.51","64.98","63.51","41.84K","0.77%"
"07/05/2023","64.00","62.26","65.75","62.25","68.62K","2.40%"
"07/04/2023","62.50","63.01","63.01","62.40","22.69K","-1.51%"
"07/03/2023","63.46","62.15","63.46","60.00","163.14K","7.45%"
"06/27/2023","59.06","58.80","59.75","58.80","64.75K","-1.32%"
"06/26/2023","59.85","59.99","61.00","58.90","96.55K","1.61%"
"06/23/2023","58.90","58.55","61.00","55.61","37.73K","1.55%"
"06/22/2023","58.00","57.99","58.05","57.71","60.52K","-0.02%"
"06/21/2023","58.01","59.10","59.10","57.91","31.42K","-1.51%"
"06/20/2023","58.90","60.50","60.50","58.90","75.03K","-2.64%"
"06/19/2023","60.50","61.89","61.89","59.92","41.34K","-1.53%"
"06/16/2023","61.44","60.35","62.10","60.00","37.75K","-0.79%"
"06/15/2023","61.93","62.50","63.96","61.41","14.40K","-0.59%"
"06/14/2023","62.30","63.00","63.24","62.13","22.59K","-1.84%"
"06/13/2023","63.47","64.50","64.50","62.75","30.13K","-0.91%"
"06/12/2023","64.05","65.75","66.40","64.00","76.31K","-1.84%"
"06/09/2023","65.25","65.90","65.97","65.00","10.36K","-0.35%"
"06/08/2023","65.48","66.01","67.70","64.99","54.84K","-1.53%"
"06/07/2023","66.50","66.70","67.95","66.00","69.77K","0.00%"
"06/06/2023","66.50","66.16","68.20","66.00","186.70K","-0.75%"
"06/05/2023","67.00","66.00","67.24","65.40","51.60K","2.45%"
"06/02/2023","65.40","65.00","65.99","64.80","48.83K","0.93%"
"06/01/2023","64.80","65.44","66.45","64.16","53.55K","0.62%"
"05/31/2023","64.40","64.30","65.90","64.30","43.20K","0.31%"
"05/30/2023","64.20","64.00","65.99","63.80","123.03K","1.66%"
"05/29/2023","63.15","64.50","66.85","63.15","238.87K","-1.33%"
"05/26/2023","64.00","65.60","66.40","63.80","81.27K","-1.54%"
"05/25/2023","65.00","69.00","70.50","64.65","194.57K","-4.79%"
"05/24/2023","68.27","64.45","68.27","64.00","326.62K","7.51%"
"05/23/2023","63.50","64.90","64.90","63.50","47.14K","-0.78%"
"05/22/2023","64.00","67.70","67.70","63.00","192.56K","-4.12%"
"05/19/2023","66.75","67.30","68.00","66.25","31.78K","-0.37%"
"05/18/2023","67.00","66.99","67.05","66.33","5.20K","1.52%"
"05/17/2023","66.00","63.02","67.99","63.02","54.31K","1.54%"
"05/16/2023","65.00","66.00","67.14","65.00","257.20K","-2.26%"
"05/15/2023","66.50","65.21","66.80","65.05","87.70K","-0.30%"
"05/12/2023","66.70","67.00","68.00","66.02","4.03K","1.06%"
"05/11/2023","66.00","67.00","67.00","66.00","1.28K","-0.92%"
"05/10/2023","66.61","66.66","67.75","65.50","12.28K","-0.13%"
"05/09/2023","66.70","69.30","69.30","66.00","27.99K","-2.64%"
"05/08/2023","68.51","68.01","68.51","66.40","36.15K","0.01%"
"05/05/2023","68.50","69.74","69.99","68.00","6.22K","0.54%"
"05/04/2023","68.13","67.00","70.00","67.00","48.07K","0.92%"
"05/03/2023","67.51","68.11","68.98","67.20","15.09K","-1.52%"
"05/02/2023","68.55","70.85","70.85","68.00","20.50K","-2.07%"
"04/28/2023","70.00","68.70","70.81","68.50","51.03K","1.45%"
"04/27/2023","69.00","71.50","74.25","68.10","202.62K","-2.67%"
"04/26/2023","70.89","67.00","70.89","66.00","583.43K","7.49%"
"04/20/2023","65.95","61.99","65.95","61.99","332.22K","7.50%"
