"Date","Price","Open","High","Low","Vol.","Change %"
"02/08/2022","69.81","69.75","70.53","69.75","730.05K","-0.24%"
"02/07/2022","69.98","70.72","70.72","69.78","442.80K","-0.60%"
"02/04/2022","70.40","70.70","70.70","70.06","207.88K","0.06%"
"02/03/2022","70.36","71.23","71.28","70.32","529.84K","-0.14%"
"02/02/2022","70.46","70.35","71.25","70.00","1.82M","0.33%"
"02/01/2022","70.22","69.75","70.50","69.75","368.04K","0.48%"
"01/31/2022","69.89","70.47","70.74","69.75","1.14M","-0.21%"
"01/28/2022","70.04","70.50","70.50","69.87","1.11M","-0.31%"
"01/27/2022","70.26","70.47","70.72","70.01","579.44K","0.04%"
"01/26/2022","70.23","70.47","70.47","69.90","276.35K","-0.13%"
"01/25/2022","70.32","70.38","70.70","70.01","243.92K","0.45%"
"01/24/2022","70.00","70.72","70.75","69.93","1.33M","-0.72%"
"01/21/2022","70.51","70.20","71.25","69.50","255.18K","0.65%"
"01/20/2022","70.06","70.38","71.25","69.78","753.96K","0.01%"
"01/19/2022","70.04","71.00","71.00","69.88","1.82M","-1.03%"
"01/18/2022","70.78","71.74","71.74","70.50","3.60M","-0.44%"
"01/17/2022","71.09","71.09","71.47","70.95","655.48K","0.04%"
"01/14/2022","71.07","71.43","71.60","71.01","3.09M","-0.11%"
"01/13/2022","71.14","71.45","71.75","70.75","539.61K","-0.54%"
"01/12/2022","71.53","71.95","72.00","71.30","934.32K","0.04%"
"01/11/2022","71.50","71.75","71.75","70.20","1.69M","0.65%"
"01/10/2022","71.03","70.50","71.45","70.00","1.26M","1.05%"
"01/07/2022","70.29","69.40","70.45","68.95","1.73M","1.81%"
"01/06/2022","69.04","68.92","69.25","68.50","1.07M","0.63%"
"01/05/2022","68.61","68.75","68.75","68.15","603.96K","0.23%"
"01/04/2022","68.46","68.99","68.99","68.23","861.37K","-0.35%"
"01/03/2022","68.70","68.47","69.00","67.75","684.43K","0.60%"
"12/31/2021","68.29","68.32","68.75","67.01","1.65M","0.95%"
"12/30/2021","67.64","66.51","68.50","66.51","1.54M","1.39%"
"12/29/2021","66.71","67.57","67.57","66.25","645.49K","-1.12%"
"12/28/2021","67.47","67.50","67.60","67.25","136.30K","0.48%"
"12/27/2021","67.14","67.93","67.93","67.00","1.86M","-0.53%"
"12/24/2021","67.50","67.30","67.72","66.85","241.97K","0.43%"
"12/23/2021","67.21","66.63","67.43","66.63","725.32K","0.83%"
"12/22/2021","66.67","67.70","67.70","66.50","1.15M","-0.66%"
"12/21/2021","67.11","67.75","67.75","67.00","241.38K","0.06%"
"12/20/2021","67.07","68.00","68.15","66.88","785.92K","-0.50%"
"12/17/2021","67.41","68.35","68.35","67.00","1.53M","-0.13%"
"12/16/2021","67.50","69.14","69.25","67.03","2.88M","-1.90%"
"12/15/2021","68.81","69.43","69.47","68.28","2.18M","0.12%"
"12/14/2021","68.72","69.00","69.25","68.03","2.05M","0.14%"
"12/13/2021","68.63","70.50","71.25","68.00","11.65M","-2.04%"
"12/10/2021","70.06","71.00","71.00","69.45","725.59K","-0.75%"
"12/09/2021","70.58","70.96","71.47","69.22","836.68K","-0.52%"
"12/08/2021","70.96","70.88","71.15","69.55","2.28M","1.39%"
"12/07/2021","69.98","71.00","71.00","69.63","622.67K","-0.62%"
"12/06/2021","70.42","72.38","72.50","69.55","3.92M","-2.06%"
"12/03/2021","71.90","70.45","72.50","69.00","3.87M","2.83%"
"12/02/2021","69.92","71.07","71.95","68.56","2.76M","-2.81%"
"12/01/2021","71.94","71.25","72.40","70.72","3.64M","1.87%"
"11/30/2021","70.63","72.25","73.45","69.00","41.69M","-1.70%"
"11/29/2021","71.85","70.00","72.40","69.10","4.79M","2.31%"
"11/26/2021","70.23","69.75","70.89","69.03","7.41M","0.64%"
"11/25/2021","69.78","71.03","71.03","69.31","3.28M","-1.75%"
"11/24/2021","71.02","70.50","71.41","68.50","3.94M","1.57%"
"11/23/2021","69.93","71.00","71.00","69.15","3.18M","-0.84%"
"11/22/2021","70.52","71.25","72.50","69.75","8.02M","0.75%"
"11/19/2021","70.00","69.11","70.68","69.11","19.42M","0.86%"
"11/18/2021","69.39","69.35","69.75","68.50","2.73M","0.68%"
"11/17/2021","68.93","69.00","69.80","68.30","5.81M","0.58%"
"11/16/2021","68.53","67.25","68.63","67.25","2.52M","1.11%"
"11/15/2021","67.78","68.00","68.44","66.32","3.79M","1.28%"
"11/12/2021","66.92","67.45","68.50","66.75","2.43M","-0.79%"
"11/11/2021","67.46","68.45","68.45","67.11","874.68K","-0.36%"
"11/10/2021","67.70","68.44","68.44","67.50","7.54M","-0.09%"
"11/09/2021","67.76","69.62","69.62","67.45","8.16M","-1.97%"
"11/08/2021","69.13","69.50","69.95","68.38","865.44K","-0.75%"
"11/05/2021","69.64","68.82","69.94","67.75","1.91M","1.84%"
"11/04/2021","68.39","68.25","68.93","68.00","952.54K","0.08%"
"11/03/2021","68.33","70.00","70.88","68.03","3.82M","-2.42%"
"11/02/2021","70.03","70.24","70.25","69.50","8.02M","0.78%"
"11/01/2021","69.49","70.75","71.45","69.25","1.25M","-0.75%"
"10/29/2021","70.01","69.93","71.00","68.50","2.23M","-1.61%"
"10/28/2021","71.16","69.50","71.25","69.00","2.84M","1.35%"
"10/27/2021","70.21","71.50","71.50","70.00","1.66M","1.11%"
"10/26/2021","69.44","69.75","70.72","69.25","2.84M","-2.22%"
"10/25/2021","71.03","71.13","71.25","70.00","928.70K","-0.14%"
"10/22/2021","71.13","69.32","71.50","69.25","4.66M","1.52%"
"10/21/2021","70.06","66.74","71.68","66.25","13.06M","5.06%"
"10/20/2021","66.68","64.50","67.50","64.05","4.51M","2.58%"
"10/18/2021","65.01","65.49","66.44","63.85","1.28M","0.40%"
"10/15/2021","64.75","63.53","66.00","63.13","4.33M","1.30%"
"10/14/2021","63.92","61.10","64.25","61.05","3.00M","4.62%"
"10/13/2021","61.10","62.87","64.00","60.50","2.84M","-2.82%"
"10/12/2021","62.87","61.99","63.74","60.80","3.08M","2.15%"
"10/11/2021","61.54","62.05","62.05","61.35","510.82K","-0.52%"
"10/08/2021","61.86","62.19","62.33","60.81","1.34M","0.23%"
"10/07/2021","61.72","61.22","62.30","60.13","4.68M","1.24%"
