Date,Price,Open,High,Low,Vol.,Change %
01/01/2019,157.74,124.25,159.58,124.17,48.01M,26.48%
02/01/2019,154.12,157.17,162.25,148.33,25.80M,-2.30%
03/01/2019,154.17,153.45,160.58,143.75,20.90M,0.03%
04/01/2019,141.37,154.17,155,140.27,17.08M,-8.30%
05/01/2019,136.9,141.83,144.17,127.5,35.77M,-3.17%
06/01/2019,120.36,135.84,135.84,119.17,20.26M,-12.08%
07/01/2019,111.57,123.89,125.74,107.75,15.30M,-7.30%
08/01/2019,86.65,111.67,111.67,85.92,56.52M,-22.34%
09/01/2019,113.37,87.5,114.83,83.47,56.40M,30.84%
10/01/2019,114.7,113.35,118.95,108.3,48.74M,1.17%
11/01/2019,120.04,115.51,125.79,113.51,56.46M,4.66%
12/01/2019,136.8,120,148,116.6,91.22M,13.96%
01/01/2020,142.5,137.24,154.49,136.62,53.04M,4.17%
02/01/2020,111.02,140.5,141,110.06,36.19M,-22.09%
03/01/2020,72.19,112.45,121,68.65,110.71M,-34.98%
04/01/2020,91.35,71,91.35,70.5,118.93M,26.54%
05/01/2020,93.15,90.33,97.25,87.7,60.65M,1.97%
06/01/2020,86.45,94.7,98.1,86.2,54.25M,-7.19%
07/01/2020,99.79,87,102.3,87,171.96M,15.43%
08/01/2020,102.15,99.61,106.05,97,118.66M,2.36%
09/01/2020,91.7,101.61,104.99,91.5,64.68M,-10.23%
10/01/2020,82.52,91.65,96.49,80.77,43.68M,-10.01%
11/01/2020,91,81.01,95.2,76.85,54.84M,10.28%
12/01/2020,89.84,91.3,97,88.5,52.65M,-1.27%
01/01/2021,91.67,90.45,104.3,90.11,69.68M,2.04%
02/01/2021,90.55,92,96.25,90,34.16M,-1.22%
03/01/2021,87.1,91,93.52,85,42.92M,-3.81%
04/01/2021,81.01,87.3,90,80.81,20.47M,-6.99%
05/01/2021,93,81.01,93.74,80.51,30.52M,14.80%
06/01/2021,87.14,93,95.45,84.96,81.18M,-6.30%
07/01/2021,81.86,90,90,81.74,21.46M,-6.06%
08/01/2021,81.7,82.1,84.3,78,29.86M,-0.20%
09/01/2021,73.45,83.02,83.02,71.05,32.84M,-10.10%
10/01/2021,76.2,73.01,79.9,71.4,24.59M,3.74%
11/01/2021,77.99,76.01,79.49,69.05,33.41M,2.35%
12/01/2021,79.04,76.9,83.74,70.02,54.47M,1.35%
01/01/2022,79.56,79.25,81.3,77.91,20.67M,0.66%
02/01/2022,78,79.4,83.98,75.6,25.04M,-1.96%
03/01/2022,72.8,84,89,71.49,34.92M,-6.67%
