Date,Price,Open,High,Low,Vol.,Change %
10/01/2022,103.35,101.75,103.8,100,8.81M,2.01%
11/01/2022,102.44,103.44,104,100.58,11.28M,-0.88%
12/01/2022,98.71,102.8,105,97.9,13.20M,-3.64%
01/01/2023,103.6,99,109,98.95,10.87M,4.95%
02/01/2023,101.75,103.55,105.5,101.25,11.37M,-1.79%
03/01/2023,99.88,101.8,103.95,97.45,14.91M,-1.84%
04/01/2023,103,100,103.58,98.01,7.38M,3.12%
05/01/2023,101.15,103,104.6,99.1,12.96M,-1.80%
06/01/2023,98.4,101.5,102.05,95,5.85M,-2.72%
07/01/2023,100.77,100.5,102.9,98.82,13.27M,2.41%
08/01/2023,94.75,101.05,101.6,92.1,13.66M,-5.97%
09/01/2023,92.75,94.5,96.03,90.45,7.73M,-2.11%
10/01/2023,103.25,92.99,107.65,92,17.66M,11.32%
11/01/2023,112.05,103.49,115.4,100.86,37.22M,8.52%
12/01/2023,113.3,112.51,122,108.5,33.69M,1.12%
01/01/2024,113,113.48,122.25,112.04,30.46M,-0.26%
02/01/2024,119.4,113.7,121.55,108,22.33M,5.66%
03/01/2024,126.5,119.4,130.45,116.9,36.64M,5.95%
04/01/2024,145.5,126.25,151.5,124.9,41.27M,15.02%
05/01/2024,142,145.64,152.4,138.9,41.48M,-2.41%
06/01/2024,163.2,142,166,134.25,22.55M,14.93%
07/01/2024,181.25,164,187,160,38.44M,11.06%
08/01/2024,180.99,180.4,191.4,164.02,49.47M,-0.14%
09/01/2024,222.45,181.79,224.99,177.42,51.75M,22.91%
10/01/2024,281.41,222.06,298,219.61,62.75M,26.50%
11/01/2024,324.89,283.01,343.5,277,52.71M,15.45%
12/01/2024,366.32,326,435,326,81.11M,12.75%
01/01/2025,391.51,367.5,418,365.5,97.64M,6.88%
02/01/2025,397.45,392,411.9,372.61,32.20M,1.52%
03/01/2025,369.76,399.5,402.98,368.01,25.03M,-6.97%
04/01/2025,350.68,371,374.16,339.3,33.48M,-5.16%
05/01/2025,367.39,353.99,380,314.18,39.27M,4.77%
06/01/2025,392.41,371,395.75,363.55,26.07M,6.81%
07/01/2025,457.6,396.16,490,396.16,54.44M,16.61%
08/01/2025,436.31,460,475.75,433.5,61.69M,-4.65%
09/01/2025,462.84,434,474.29,425,46.04M,6.08%
10/01/2025,488.86,465,494.9,458.5,57.47M,5.62%
11/01/2025,586.18,484,599,481.5,68.90M,19.91%
12/01/2025,590.71,589.99,614.9,556,64.79M,0.77%
01/01/2026,588.57,591.99,685,575.02,115.57M,-0.36%
02/01/2026,552.6,590,594,521,36.94M,-6.11%
03/01/2026,485.73,497.34,547.24,470.06,49.09M,-12.10%
04/01/2026,491.5,491.25,508.45,483.01,3.84M,1.19%
