Date,Price,Open,High,Low,Vol.,Change %
08/01/2019,45.5,46.5,51.55,42.1,2.45M,-1.09%
09/01/2019,57.55,46,59,45.05,1.61M,26.48%
10/01/2019,66.01,58.5,72.01,58,5.70M,14.70%
11/01/2019,78.67,66.5,78.67,64.51,7.26M,19.18%
12/01/2019,78.55,82.6,89.9,76.1,10.17M,-0.15%
01/01/2020,74.5,78.55,82.9,72.99,3.00M,-5.16%
02/01/2020,64.99,74,74,62.5,1.49M,-12.77%
03/01/2020,54.76,68.99,69,43.2,2.14M,-15.74%
04/01/2020,67,54.5,67.25,53.25,2.09M,22.35%
05/01/2020,64.01,67,69,62,1.27M,-4.46%
06/01/2020,73.99,65,74.5,65,2.21M,15.59%
07/01/2020,79.39,74,81.5,69.99,20.71M,7.30%
08/01/2020,88.99,79.4,91.5,75.25,10.77M,12.09%
09/01/2020,78,89.45,95.32,78,8.25M,-12.35%
10/01/2020,68.8,79.45,79.45,67.5,3.85M,-11.79%
11/01/2020,65.86,67.85,72.5,63.5,904.50K,-4.27%
12/01/2020,82.5,66.33,88.97,65.76,6.85M,25.27%
01/01/2021,86.58,83,91.89,77,15.57M,4.95%
02/01/2021,70.75,87,90,70.11,6.14M,-18.28%
03/01/2021,68.99,71.9,79,65,3.72M,-2.49%
04/01/2021,76,69.15,77,65.5,4.25M,10.16%
05/01/2021,86.35,76,87.39,74,5.35M,13.62%
06/01/2021,115,85.15,117.24,83.52,30.57M,33.18%
07/01/2021,101.55,116,120.87,101,14.73M,-11.70%
08/01/2021,114.89,102,126,97,21.67M,13.14%
09/01/2021,97,116,117.1,96,5.19M,-15.57%
10/01/2021,93.5,96.02,103,88,3.34M,-3.61%
11/01/2021,87.3,94.5,98,83.55,1.47M,-6.63%
12/01/2021,84.6,87.31,88.99,78.99,1.35M,-3.09%
01/01/2022,93.82,84.02,95.49,84,8.24M,10.90%
02/01/2022,83,94,94.89,79.5,3.42M,-11.53%
03/01/2022,84.5,83.99,88,78.33,2.73M,1.81%
04/01/2022,74.94,84.9,87,74.67,1.53M,-11.31%
05/01/2022,71,73.5,77.85,63.11,3.42M,-5.26%
06/01/2022,68.25,71,74.98,67,1.33M,-3.87%
07/01/2022,65.99,68.5,70.89,62.41,448.34K,-3.31%
08/01/2022,72.5,65.99,82.5,65.89,1.32M,9.87%
09/01/2022,65.5,72,72.9,62,830.19K,-9.66%
10/01/2022,68,65.6,77.9,64,3.82M,3.82%
11/01/2022,69.9,68.06,76.25,67.9,3.02M,2.79%
12/01/2022,65.99,70,70.99,62.25,939.06K,-5.59%
01/01/2023,61.81,65.69,68,59,1.53M,-6.33%
02/01/2023,58.05,62,65.97,58,757.24K,-6.08%
03/01/2023,57,58.98,61.5,56.8,547.76K,-1.81%
04/01/2023,70,56.11,74.25,52.6,1.93M,22.81%
05/01/2023,64.4,70.85,70.85,63,1.86M,-8.00%
06/01/2023,59.06,65.44,68.2,55.61,1.06M,-8.29%
07/01/2023,69.02,62.15,72.11,60,4.73M,16.86%
08/01/2023,56,69.8,72.5,54.75,1.72M,-18.86%
09/01/2023,55.6,56.99,58.95,54.01,1.07M,-0.71%
10/01/2023,63.32,55.82,63.5,54.51,7.04M,13.88%
11/01/2023,83.8,64.15,84.5,61.02,27.34M,32.34%
12/01/2023,81.99,84.49,105,76.01,30.08M,-2.16%
01/01/2024,73,82.51,86.5,71.5,7.09M,-10.96%
02/01/2024,71,73,76.5,63.5,3.31M,-2.74%
03/01/2024,67.5,72.5,76.3,67.2,6.14M,-4.93%
04/01/2024,75,68.4,78.5,67,9.27M,11.11%
05/01/2024,78.71,75,79,71.02,11.09M,4.95%
06/01/2024,70,78.5,80.26,69.85,4.32M,-11.07%
07/01/2024,62.34,70.02,71.59,61.52,5.49M,-10.94%
08/01/2024,58.3,62.78,65.4,57.12,5.77M,-6.48%
09/01/2024,58.9,58.99,69.28,58.48,8.10M,1.03%
10/01/2024,85.39,59,94,57.5,31.57M,44.97%
11/01/2024,82.47,85.25,100,73,42.22M,-3.42%
12/01/2024,89.25,83.4,99.78,75.65,44.90M,8.22%
01/01/2025,78.16,89.25,93.1,77.03,25.48M,-12.43%
02/01/2025,87.99,78.48,91.7,76,20.75M,12.58%
03/01/2025,83.2,87.99,89,78.51,5.61M,-5.44%
04/01/2025,89.04,83.01,102.9,77.06,38.79M,7.02%
05/01/2025,105.75,90,113.63,74,46.32M,18.77%
06/01/2025,87.27,106,108.4,78.78,16.68M,-17.48%
07/01/2025,83.93,87.85,91.5,83.5,9.94M,-3.83%
08/01/2025,85.62,84.33,91.5,83.12,27.65M,2.01%
09/01/2025,88.34,85.88,96,84.6,31.85M,3.18%
10/01/2025,90.23,88.6,93.48,81.95,30.22M,2.14%
11/01/2025,84.79,90.99,94.01,83.5,7.91M,-6.03%
12/01/2025,86.46,85.01,90.8,83.86,11.97M,1.97%
01/01/2026,85.74,86.51,98.59,85.14,33.82M,-0.83%
02/01/2026,80,86,91.3,77.93,11.31M,-6.69%
03/01/2026,70.7,75,77.45,63.86,6.19M,-11.63%
04/01/2026,74.39,71.5,75.94,71.5,608.98K,5.22%
